Time,True X,True Y,True Z,True VX,True VY,True VZ,True qw,True qx,True qy,True qz,True wx,True wy,True wz,Barometer,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,GPS Latitude,GPS Longitude,GPS Altitude,Estimated X,Estimated Y,Estimated Z,Estimated VX,Estimated VY,Estimated VZ,Estimated aX,Estimated aY,Estimated aZ,Estimated qw,Estimated qx,Estimated qy,Estimated qz,Estimated wx,Estimated wy,Estimated wz,Estimated Cbx,Estimated Cby,Estimated Cbz,Error Signal,Controller Output,Airbrake Deployment Level
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.03656181],[nan],[nan],[nan],[1.30250056e-05],[0.00153765],[-0.0001712],[-0.01480535],[0.09256861],[0.93162055],[32.99018912],[-106.97502407],[1.3458588],[-1.49944574],[-4.42793388],[-0.03431921],[0.],[0.],[0.],[0.50000046],[-0.49999954],[-0.50000034],[-0.49999966],[1.24723795e-05],[0.00147241],[-0.00016394],[1.24723795e-05],[0.00147241],[-0.00016394],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.49944574],[-4.42793388],[-0.03431921],[0.],[0.],[0.],[0.50000211],[-0.49999748],[-0.49999872],[-0.50000169],[1.24723795e-05],[0.00147241],[-0.00016394],[1.24723795e-05],[0.00147241],[-0.00016394],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.00917063],[9.75846262],[0.00136138],[0.00180239],[7.60010407e-05],[0.00027948],[-0.0005738],[-0.0805907],[0.00976605],[0.93523301],[nan],[nan],[nan],[-1.49944571],[-4.42793383],[-0.02169912],[1.34735116e-05],[1.6578313e-05],[0.01204667],[0.50000417],[-0.49999535],[-0.4999964],[-0.50000408],[6.46272232e-05],[0.00047611],[-0.0005068],[6.46272232e-05],[0.00047611],[-0.0005068],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.49944564],[-4.42793375],[-0.02163889],[2.02112856e-05],[2.48687205e-05],[0.01180572],[0.50000421],[-0.49999405],[-0.49999652],[-0.50000523],[6.46272232e-05],[0.00047611],[-0.0005068],[6.46272232e-05],[0.00047611],[-0.0005068],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.06684072],[9.75705573],[-0.00097919],[-0.00115296],[0.0009082],[-0.00045016],[-0.00036571],[0.01330199],[0.04531429],[0.96728126],[nan],[nan],[nan],[-1.49944554],[-4.42793362],[0.0087365],[2.07623827e-05],[2.53327493e-05],[0.09832081],[0.50000406],[-0.49999307],[-0.49999749],[-0.50000538],[0.00076568],[-0.00029359],[-0.00038952],[0.00076568],[-0.00029359],[-0.00038952],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.49944544],[-4.42793349],[0.0092281],[1.56623277e-05],[1.86258046e-05],[0.09807288],[0.50000416],[-0.49999199],[-0.4999993],[-0.50000454],[0.00076568],[-0.00029359],[-0.00038952],[0.00076568],[-0.00029359],[-0.00038952],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.49944536],[-4.4279334],[0.00971847],[1.05622728e-05],[1.191886e-05],[0.09782495],[0.50000426],[-0.49999092],[-0.50000111],[-0.50000371],[0.00076568],[-0.00029359],[-0.00038952],[0.00076568],[-0.00029359],[-0.00038952],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.00043744],[9.75686154],[-0.00038163],[-0.00093076],[-0.0001371],[-0.0001978],[-0.00027898],[0.00386982],[0.01983318],[0.98097529],[nan],[nan],[nan],[-1.4994453],[-4.42793334],[0.0071969],[8.11019207e-06],[6.56489186e-06],[0.07885838],[0.50000421],[-0.49998957],[-0.50000351],[-0.5000027],[-2.39605485e-05],[-0.00021018],[-0.00029321],[-2.39605485e-05],[-0.00021018],[-0.00029321],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.49944526],[-4.42793331],[0.0075912],[5.62680812e-06],[1.19556648e-06],[0.07860944],[0.50000355],[-0.4999895],[-0.50000411],[-0.50000283],[-2.39605485e-05],[-0.00021018],[-0.00029321],[-2.39605485e-05],[-0.00021018],[-0.00029321],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.49944523],[-4.4279333],[0.00798424],[3.14342417e-06],[-4.17375889e-06],[0.0783605],[0.50000289],[-0.49998943],[-0.50000471],[-0.50000297],[-2.39605485e-05],[-0.00021018],[-0.00029321],[-2.39605485e-05],[-0.00021018],[-0.00029321],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.25648125],[9.75698198],[-0.00028079],[0.00341409],[0.00049322],[-0.00061409],[0.00090051],[0.08581096],[0.05618741],[0.98629774],[nan],[nan],[nan],[-1.49944522],[-4.42793336],[-0.06125448],[9.24586085e-07],[1.25466749e-05],[-0.5396296],[0.50000089],[-0.49998743],[-0.50001019],[-0.50000148],[0.00042919],[-0.00056297],[0.00075191],[0.00042919],[-0.00056297],[0.00075191],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.49944521],[-4.4279333],[-0.06395263],[-1.30958022e-06],[2.89809835e-05],[-0.53987793],[0.50000167],[-0.49998854],[-0.50001049],[-0.4999993],[0.00042919],[-0.00056297],[0.00075191],[0.00042919],[-0.00056297],[0.00075191],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.06,0.0,0.0,3.66493339001693e-06,0.0,0.0,0.004237256157134099,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.49944522],[-4.42793315],[-0.06665202],[-3.54374653e-06],[4.54152922e-05],[-0.54012627],[0.50000244],[-0.49998965],[-0.5000108],[-0.49999712],[0.00042919],[-0.00056297],[0.00075191],[0.00042919],[-0.00056297],[0.00075191],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.065,0.0,0.0,0.00010953431198894576,0.0,0.0,0.0457737416478075,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.10362568],[12.80775585],[-3.5807031e-06],[-0.00122035],[0.00011139],[0.00085311],[3.69419932e-05],[0.03977787],[0.05936422],[0.99987604],[nan],[nan],[nan],[-1.49944513],[-4.42793308],[-0.07826097],[1.86475159e-06],[3.31307783e-05],[-0.61699342],[0.49985178],[-0.4999486],[-0.50024812],[-0.49995141],[0.0001513],[0.00067627],[0.0001265],[0.0001513],[0.00067627],[0.0001265],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.07,0.0,0.0,0.0005352417218759621,0.0,0.0,0.13194948838401183,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.49944512],[-4.42793292],[-0.08134594],[-1.04460323e-06],[2.94794421e-05],[-0.60205869],[0.49985298],[-0.49994772],[-0.5002473],[-0.49995191],[0.0001513],[0.00067627],[0.0001265],[0.0001513],[0.00067627],[0.0001265],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.075,0.0,0.0,0.0015034427051307108,0.0,0.0,0.2627732534326467,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.49944513],[-4.42793277],[-0.08435623],[-3.95395804e-06],[2.5828106e-05],[-0.58712396],[0.49985417],[-0.49994685],[-0.50024649],[-0.49995241],[0.0001513],[0.00067627],[0.0001265],[0.0001513],[0.00067627],[0.0001265],[3500.],[3500.],[3500.],0.0,0.0,0.0
