Time,True X,True Y,True Z,True VX,True VY,True VZ,True qw,True qx,True qy,True qz,True wx,True wy,True wz,Barometer,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,GPS Latitude,GPS Longitude,GPS Altitude,Estimated X,Estimated Y,Estimated Z,Estimated VX,Estimated VY,Estimated VZ,Estimated aX,Estimated aY,Estimated aZ,Estimated qw,Estimated qx,Estimated qy,Estimated qz,Estimated wx,Estimated wy,Estimated wz,Estimated Cbx,Estimated Cby,Estimated Cbz,Error Signal,Controller Output,Airbrake Deployment Level
22.18,-180.08662532283253,-300.69059541153985,2781.4377314995522,-7.300908575129908,-12.4858513324532,18.73410370727774,0.4439967395948202,0.346525665070611,-0.824467561797125,0.05513708571228706,0.5387324428261455,-0.06433385612966101,0.17882065746861658,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-177.48123793],[-309.2144809],[2780.84552073],[-6.64548121],[-14.57986046],[18.24033705],[0.48557541],[0.08673276],[-0.83803315],[0.23322606],[0.53933107],[-0.06472561],[0.17816099],[0.53933107],[-0.06472561],[0.17816099],[744.36945631],[3889.95358966],[2633.88849403],0.0,-0.0,0.0
22.185,-180.12312885209244,-300.7530232303886,2781.5312797065462,-7.300503128752085,-12.485276206973245,18.685179145807247,0.44316946375833005,0.3472799962722058,-0.8245356983568545,0.05602064544884548,0.5383101158392365,-0.06398517936606493,0.1793633269084422,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-177.51446533],[-309.28738021],[2780.93672241],[-6.64492121],[-14.57962274],[18.19095685],[0.48521849],[0.08705186],[-0.83783503],[0.234558],[0.53933107],[-0.06472561],[0.17816099],[0.53933107],[-0.06472561],[0.17816099],[742.8738387],[3881.37946566],[2633.82938348],0.0,-0.0,0.0
22.19,-180.1596303541131,-300.8154481736039,2781.6245832958443,-7.300097679153815,-12.48470107886051,18.63625682393068,0.44234048364649287,0.3480325076667962,-0.8246031185549136,0.05690313703179336,0.5378881821856458,-0.0636347129717934,0.17990608144553802,[2781.65820861],[-0.12063194],[0.02033898],[-0.07685483],[0.53816268],[-0.06420532],[0.17990935],[-0.51198629],[0.71391822],[-0.33192702],[nan],[nan],[nan],[-177.54768225],[-309.36029253],[2781.03230487],[-6.64434284],[-14.57942558],[18.14162468],[0.48472236],[0.0876253],[-0.83789476],[0.23515614],[0.53831006],[-0.06427017],[0.17969015],[0.53831006],[-0.06427017],[0.17969015],[741.38620363],[3872.86795552],[2633.54935554],0.0,-0.0,0.0
22.195,-180.1961298288778,-300.87787024117245,2781.717642279492,-7.29969222658807,-12.484125948467206,18.587336741748206,0.4415098009836455,0.34878319691585,-0.8246698259644332,0.05778455960144349,0.5374666422383998,-0.06328245445651107,0.18044891751370234,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-177.58090396],[-309.43318965],[2781.123013],[-6.64377429],[-14.57920214],[18.09224871],[0.48436367],[0.08793891],[-0.83769469],[0.23648718],[0.53831006],[-0.06427017],[0.17969015],[0.53831006],[-0.06427017],[0.17969015],[739.70788781],[3868.7801247],[2633.62112674],0.0,-0.0,0.0
22.2,-180.2326272763723,-300.9402894330838,2781.8104566687375,-7.299286771298257,-12.483550816146014,18.53841889935596,0.440677417457324,0.34953206189868263,-0.8247358240699986,0.05866491237169964,0.5370454963446446,-0.06292840149986537,0.1809918317751307,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-177.61412283],[-309.50608567],[2781.21347424],[-6.64320574],[-14.5789787],[18.04287274],[0.484004],[0.08825235],[-0.83749291],[0.23781775],[0.53831006],[-0.06427017],[0.17969015],[0.53831006],[-0.06427017],[0.17969015],[738.04154074],[3864.65959935],[2633.46806102],0.0,-0.0,0.0
22.205000000000002,-180.26912269658482,-301.00270574933,2781.903026473772,-7.298881313506559,-12.482975682201474,18.48950329685702,0.43984333470626213,0.35027910078538765,-0.8248011162400957,0.0595441946502542,0.5366247448177911,-0.06257255200022453,0.18153482119729125,[2781.85020175],[-0.11988892],[0.02426265],[-0.08027745],[0.53711433],[-0.06188196],[0.18214079],[-0.63469735],[0.83950715],[-0.43608264],[nan],[nan],[nan],[-177.64733119],[-309.57899501],[2781.3077059],[-6.64262342],[-14.57875449],[17.99354008],[0.48350051],[0.08884781],[-0.83753912],[0.2384566],[0.53726557],[-0.06217877],[0.18183617],[0.53726557],[-0.06217877],[0.18183617],[736.38695309],[3860.50716537],[2633.09515088],0.0,-0.0,0.0
22.21,-180.30561608950273,-301.0651191899032,2781.9953517063645,-7.298475853474156,-12.482400546993606,18.440589934377826,0.439007554423654,0.3510243113076177,-0.8248657059966944,0.0604224056170407,0.5362043880187246,-0.062214903533543954,0.18207788227040375,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-177.68054431],[-309.65188878],[2781.3976736],[-6.64205172],[-14.57850381],[17.94416826],[0.48314209],[0.08915347],[-0.83733353],[0.2397873],[0.53726557],[-0.06217877],[0.18183617],[0.53726557],[-0.06217877],[0.18183617],[734.6725773],[3848.47309677],[2633.06907195],0.0,-0.0,0.0
22.215,-180.3421074551152,-301.1275297547978,2782.087432378024,-7.2980703914628435,-12.481825410890718,18.391678812047907,0.43817007828637305,0.3517676912663169,-0.8249295968276839,0.06129954447949607,0.5357844262990991,-0.06185545373374378,0.1826210115538203,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-177.71375456],[-309.7247813],[2781.48739444],[-6.64148002],[-14.57825314],[17.89479645],[0.48278268],[0.08945895],[-0.83712623],[0.2411175],[0.53726557],[-0.06217877],[0.18183617],[0.53726557],[-0.06217877],[0.18183617],[732.97107052],[3836.57623664],[2632.81927631],0.0,-0.0,0.0
22.22,-180.37859679341335,-301.18993744401075,2782.179268499634,-7.297664927726645,-12.481250274257837,18.342769929994912,0.4373309079401952,0.3525092386327807,-0.824992792148707,0.06217561050300934,0.5353648599902467,-0.061494200367763326,0.18316420578614498,[2782.05883153],[-0.11827408],[0.02108232],[-0.07795312],[0.53618672],[-0.06295603],[0.1833244],[-0.53035598],[0.73155743],[-0.3852247],[nan],[nan],[nan],[-177.7469544],[-309.79768725],[2781.58041647],[-6.64090577],[-14.57804569],[17.84546634],[0.48227996],[0.0900435],[-0.83716585],[0.24176755],[0.53632141],[-0.06285904],[0.18313818],[0.53632141],[-0.06285904],[0.18313818],[731.2822057],[3824.81399336],[2632.35073905],0.0,-0.0,0.0
22.225,-180.41508410438917,-301.25234225754014,2782.270860082387,-7.297259462528302,-12.480675137457045,18.29386328836569,0.4364900450357887,0.3532489512911016,-0.8250552953992702,0.06305060293141541,0.5349456894317659,-0.06113114113998958,0.18370746160487902,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-177.78015893],[-309.87057748],[2781.6696438],[-6.64034182],[-14.57781203],[17.7961015],[0.48191648],[0.09034475],[-0.83695786],[0.24309644],[0.53632141],[-0.06285904],[0.18313818],[0.53632141],[-0.06285904],[0.18313818],[729.78186782],[3817.85289675],[2632.62802887],0.0,-0.0,0.0
22.23,-180.45156938803578,-301.31474419538597,2782.362207137929,-7.296853996148969,-12.48010000089089,18.24495888731513,0.4356474912356172,0.3539868269970521,-0.8251171100580603,0.0639245209767478,0.5345269149757972,-0.06076627366719843,0.18425077550356656,[2782.226554],[-0.11807333],[0.02036397],[-0.07999604],[0.53340074],[-0.05956388],[0.18384237],[-0.51470349],[0.77031915],[-0.44110157],[32.98754337],[-106.97695375],[2781.5160804],[-177.90557427],[-309.77603322],[2781.76206069],[-6.64591196],[-14.56643747],[17.74677318],[0.48141826],[0.09092354],[-0.83696677],[0.24383599],[0.53389158],[-0.06011631],[0.18372481],[0.53389158],[-0.06011631],[0.18372481],[728.28998046],[3810.92173295],[2632.6731331],0.0,-0.0,0.0
