Time,True X,True Y,True Z,True VX,True VY,True VZ,True qw,True qx,True qy,True qz,True wx,True wy,True wz,Barometer,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,GPS Latitude,GPS Longitude,GPS Altitude,Estimated X,Estimated Y,Estimated Z,Estimated VX,Estimated VY,Estimated VZ,Estimated aX,Estimated aY,Estimated aZ,Estimated qw,Estimated qx,Estimated qy,Estimated qz,Estimated wx,Estimated wy,Estimated wz,Estimated Cbx,Estimated Cby,Estimated Cbz,Error Signal,Controller Output,Airbrake Deployment Level
21.91,-172.06285572903795,-287.8532805480833,2688.1678015841744,-6.917794522643237,-11.883267290075345,15.79917211253892,0.5544793777620084,0.030951797681419826,-0.6952236810043847,-0.4563536339590801,0.5098319538406202,-0.21191073853652106,-0.009701386411798352,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-169.22400805],[-297.85809938],[2687.66387283],[-6.18400115],[-14.19124374],[15.35644868],[0.43691194],[-0.21248309],[-0.80717319],[-0.33530633],[0.51192374],[-0.21096997],[-0.01162317],[0.51192374],[-0.21096997],[-0.01162317],[635.93325446],[2681.86697735],[2828.7355154],0.0,0.0,0.10393175360312733
21.915,-172.09744369895526,-287.9126954583375,2688.2466754384523,-6.91739344299363,-11.882696809724932,15.750369972499808,0.5542137915248829,0.03203771302215218,-0.6957749461160031,-0.45576077341648974,0.5094329792929737,-0.21238009092378315,-0.009181666546217826,[2688.1910203],[-0.10029758],[0.09483693],[0.00523843],[0.50917463],[-0.21270188],[-0.0095786],[-0.51957433],[0.62447014],[0.57765062],[nan],[nan],[nan],[-169.25493418],[-297.92906212],[2687.74395835],[-6.18346419],[-14.19094589],[15.30721212],[0.43688554],[-0.21176957],[-0.80774153],[-0.33442234],[0.509519],[-0.21248537],[-0.00983679],[0.509519],[-0.21248537],[-0.00983679],[634.61959333],[2671.97427402],[2830.49122021],0.0,0.0,0.10393175360312733
21.92,-172.1320296634553,-287.9721075161625,2688.325305287637,-6.916992355807728,-11.882126318518107,15.701570075386337,0.5539457415307766,0.0331232377235605,-0.6963251156074377,-0.45516843029467136,0.5090344227924244,-0.21284909699246224,-0.008660083922424178,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[32.98764449],[-106.97689359],[2687.28133087],[-169.4328509],[-297.84357668],[2687.82048771],[-6.1928533],[-14.18004836],[15.25795288],[0.43671762],[-0.21137064],[-0.80840407],[-0.33329132],[0.509519],[-0.21248537],[-0.00983679],[0.509519],[-0.21248537],[-0.00983679],[633.38838999],[2664.01293591],[2832.12362119],0.0,0.0,0.10393175360312733
21.925,-172.16661362250167,-288.03151672150585,2688.4036911429457,-6.916591261596685,-11.881555817178866,15.652772421961528,0.5536752272156079,0.03420836929876945,-0.6968741914239075,-0.45457660692664237,0.5086362846074532,-0.21331775284470683,-0.008136636859458146,[2688.28821198],[-0.10319992],[0.09587347],[0.00723291],[0.50828056],[-0.21297482],[-0.00893004],[-0.43523412],[0.47934639],[0.59119121],[nan],[nan],[nan],[-169.46381892],[-297.91448689],[2687.89964368],[-6.19231327],[-14.17974445],[15.20870376],[0.43663674],[-0.21078098],[-0.8088711],[-0.33263686],[0.50848797],[-0.21289314],[-0.00908273],[0.50848797],[-0.21289314],[-0.00908273],[632.17832163],[2656.09379076],[2833.43362882],0.0,0.0,0.10393175360312733
21.93,-172.20119557606048,-288.09092307431865,2688.481833015597,-6.916190160877667,-11.880985306439863,15.603977013000433,0.5534022480073969,0.03529310526040664,-0.6974221755052836,-0.45398530563765466,0.5082385650045758,-0.2137860545756731,-0.007611323681410986,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-169.49478048],[-297.98538562],[2687.9756872],[-6.19175784],[-14.17941416],[15.15942991],[0.43646621],[-0.21038439],[-0.80953036],[-0.33150602],[0.50848797],[-0.21289314],[-0.00908273],[0.50848797],[-0.21289314],[-0.00908273],[630.88434792],[2646.72450778],[2831.46271739],0.0,0.0,0.10393175360312733
21.935,-172.23577552410052,-288.15032657455583,2688.5597309168174,-6.915789054173865,-11.880414787042438,15.555183849290332,0.5531268033262561,0.03637744312054032,-0.6979690697860385,-0.4533945287452211,0.5078412642483273,-0.21425399827355268,-0.007084142717442843,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-169.52573927],[-298.05628269],[2688.05148435],[-6.19120241],[-14.17908388],[15.11015607],[0.43629486],[-0.20998741],[-0.81018809],[-0.33037455],[0.50848797],[-0.21289314],[-0.00908273],[0.50848797],[-0.21289314],[-0.00908273],[629.59685646],[2637.46990278],[2829.26747278],0.0,0.0,0.10393175360312733
21.94,-172.2703534665932,-288.209727222176,2688.637384857834,-6.915387942014501,-11.879844259736624,15.506392931630673,0.5528488925843813,0.03746138039062182,-0.6985148761951961,-0.4528042785591387,0.5074443826012507,-0.21472158001960645,-0.006555092301799903,[2688.64239704],[-0.09804579],[0.09767712],[0.00426981],[0.5068369],[-0.2149476],[-0.00774124],[-0.55548725],[0.42992715],[0.58139988],[nan],[nan],[nan],[-169.55669928],[-298.12719161],[2688.13081504],[-6.19066355],[-14.17878203],[15.06093796],[0.43621728],[-0.20938001],[-0.81059019],[-0.32987579],[0.50704325],[-0.21469055],[-0.007911],[0.50704325],[-0.21469055],[-0.007911],[628.31575188],[2628.32782275],[2826.85305089],0.0,0.0,0.10393175360312733
21.945,-172.3049294035125,-288.2691250171414,2688.714794849879,-6.914986824934839,-11.879273725281148,15.45760426083327,0.5525685151860452,0.038544914581421966,-0.6990595966562799,-0.4522145573815149,0.5070479203238809,-0.2151887958881899,-0.0060241707738326045,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-169.5876526],[-298.19808552],[2688.20611973],[-6.19010894],[-14.17845317],[15.01169434],[0.43604069],[-0.20898788],[-0.81124584],[-0.32874422],[0.50704325],[-0.21469055],[-0.007911],[0.50704325],[-0.21469055],[-0.007911],[627.05762533],[2619.48359255],[2830.63106225],0.0,0.0,0.10393175360312733
21.95,-172.33950333483523,-288.3285199594182,2688.7919609041887,-6.914585703476188,-11.878703184443467,15.408817837722117,0.5522856705275869,0.03962804320297634,-0.6996032330872654,-0.45162536750678905,0.5066518776747306,-0.21565564194678918,-0.005491376478009846,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-169.61860314],[-298.26897778],[2688.2811782],[-6.18955434],[-14.17812432],[14.96245072],[0.43586327],[-0.20859536],[-0.81189996],[-0.32761202],[0.50704325],[-0.21469055],[-0.007911],[0.50704325],[-0.21469055],[-0.007911],[625.80535512],[2610.74374028],[2834.04182792],0.0,0.0,0.10393175360312733
21.955000000000002,-172.3740752605409,-288.38791204897655,2688.8688830320043,-6.914184578185912,-11.878132637999752,15.360033663133535,0.5520003579974053,0.040710763764523546,-0.7001457874005282,-0.4510367112217585,0.5062562549102775,-0.2161221142560507,-0.004956707763936086,[2688.96396387],[-0.09952579],[0.09877451],[0.00489809],[0.50571986],[-0.21584817],[-0.00464541],[-0.52060864],[0.50042406],[0.55127426],[nan],[nan],[nan],[-169.64955592],[-298.33987828],[2688.36045638],[-6.18901026],[-14.17781275],[14.91323259],[0.43579797],[-0.20794121],[-0.81237205],[-0.32694378],[0.50588569],[-0.21570306],[-0.00505329],[0.50588569],[-0.21570306],[-0.00505329],[624.55885867],[2602.10631882],[2837.09341621],0.0,0.0,0.10393175360312733
