Time,True X,True Y,True Z,True VX,True VY,True VZ,True qw,True qx,True qy,True qz,True wx,True wy,True wz,Barometer,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,GPS Latitude,GPS Longitude,GPS Altitude,Estimated X,Estimated Y,Estimated Z,Estimated VX,Estimated VY,Estimated VZ,Estimated aX,Estimated aY,Estimated aZ,Estimated qw,Estimated qx,Estimated qy,Estimated qz,Estimated wx,Estimated wy,Estimated wz,Estimated Cbx,Estimated Cby,Estimated Cbz,Error Signal,Controller Output,Airbrake Deployment Level
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.09002232],[nan],[nan],[nan],[-0.0001543],[-0.0003888],[-0.00099979],[0.01006232],[-0.03181111],[0.92064701],[32.99023014],[-106.97500683],[2.13939212],[-0.50809056],[-1.62827192],[0.09320302],[0.],[0.],[0.],[0.49999982],[-0.50000018],[-0.4999999],[-0.5000001],[-0.00014775],[-0.0003723],[-0.00095737],[-0.00014775],[-0.0003723],[-0.00095737],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.50809056],[-1.62827192],[0.09320302],[0.],[0.],[0.],[0.49999797],[-0.49999964],[-0.50000138],[-0.50000101],[-0.00014775],[-0.0003723],[-0.00095737],[-0.00014775],[-0.0003723],[-0.00095737],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.10238273],[9.75615426],[0.00049638],[-0.00024508],[0.00014049],[-0.00036075],[0.00013423],[0.0047299],[0.04539236],[1.08304468],[nan],[nan],[nan],[-0.50809055],[-1.62827192],[0.09780918],[4.03775639e-06],[-2.08077402e-06],[0.00406866],[0.4999961],[-0.49999889],[-0.50000331],[-0.5000017],[9.35484409e-05],[-0.00036189],[-4.57040571e-05],[9.35484409e-05],[-0.00036189],[-4.57040571e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.50809053],[-1.62827193],[0.09782953],[6.05694023e-06],[-3.1213142e-06],[0.00381618],[0.49999571],[-0.49999917],[-0.50000394],[-0.50000119],[9.35484409e-05],[-0.00036189],[-4.57040571e-05],[9.35484409e-05],[-0.00036189],[-4.57040571e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.00157833],[9.75599064],[0.00033357],[0.00222653],[-0.00107335],[0.00059083],[0.00176947],[0.03306909],[-0.05838119],[1.0438201],[nan],[nan],[nan],[-0.5080905],[-1.62827196],[0.06375855],[7.62490392e-06],[2.34719557e-06],[-0.09399601],[0.49999543],[-0.49999941],[-0.50000412],[-0.50000104],[-0.0008752],[0.00043078],[0.00146368],[-0.0008752],[0.00043078],[0.00146368],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.50809046],[-1.62827194],[0.06328857],[8.77312447e-06],[1.37905617e-05],[-0.09424928],[0.49999671],[-0.50000179],[-0.50000066],[-0.50000084],[-0.0008752],[0.00043078],[0.00146368],[-0.0008752],[0.00043078],[0.00146368],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.50809042],[-1.62827188],[0.06281732],[9.92134502e-06],[2.52339279e-05],[-0.09450256],[0.49999798],[-0.50000418],[-0.49999719],[-0.50000065],[-0.0008752],[0.00043078],[0.00146368],[-0.0008752],[0.00043078],[0.00146368],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.03390003],[9.75756203],[0.00309474],[0.00074128],[0.00051193],[-0.00111408],[-0.00074073],[-0.0938044],[0.01006307],[1.02474107],[nan],[nan],[nan],[-0.50809034],[-1.62827177],[0.05429991],[2.60842508e-05],[2.89336964e-05],[-0.14476368],[0.49999978],[-0.50000684],[-0.49999199],[-0.50000139],[0.00033641],[-0.00092105],[-0.00046479],[0.00033641],[-0.00092105],[-0.00046479],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.50809021],[-1.62827162],[0.05357609],[4.20702951e-05],[3.2712566e-05],[-0.14500917],[0.49999847],[-0.50000699],[-0.49999414],[-0.5000004],[0.00033641],[-0.00092105],[-0.00046479],[0.00033641],[-0.00092105],[-0.00046479],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.50809],[-1.62827146],[0.05285105],[5.80563395e-05],[3.64914356e-05],[-0.14525467],[0.49999716],[-0.50000714],[-0.49999629],[-0.49999941],[0.00033641],[-0.00092105],[-0.00046479],[0.00033641],[-0.00092105],[-0.00046479],[3500.],[3500.],[3500.],0.0,0.0,0.0
