Time,True X,True Y,True Z,True VX,True VY,True VZ,True qw,True qx,True qy,True qz,True wx,True wy,True wz,Barometer,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,GPS Latitude,GPS Longitude,GPS Altitude,Estimated X,Estimated Y,Estimated Z,Estimated VX,Estimated VY,Estimated VZ,Estimated aX,Estimated aY,Estimated aZ,Estimated qw,Estimated qx,Estimated qy,Estimated qz,Estimated wx,Estimated wy,Estimated wz,Estimated Cbx,Estimated Cby,Estimated Cbz,Error Signal,Controller Output,Airbrake Deployment Level
15.46,-114.52271177077067,-191.25925615767326,2214.845296476181,-6.107444237616723,-10.551279413465315,61.79405240424644,-0.4101290232011259,0.5111025315144658,0.33925736600845147,0.6748872692654695,1.0030391480019656,-0.0061013314603173005,-0.035631045167056286,[2214.88311802],[-1.01173447],[-0.00227519],[0.01656164],[1.00400009],[-0.00753029],[-0.03473996],[-0.15888603],[-0.43526384],[0.88449028],[nan],[nan],[nan],[-111.23516024],[-199.72469381],[2214.90893255],[-4.87023753],[-14.22403557],[61.66851532],[-0.32083082],[0.53740961],[0.3985841],[0.67036499],[1.00425399],[-0.00723394],[-0.03477523],[1.00425399],[-0.00723394],[-0.03477523],[653.95779073],[4000.],[1925.61659829],6.006712713031902,-0.030635744831997064,0.6314237710519671
15.465,-114.55324712729968,-191.3120098366294,2215.1541328270328,-6.106698470121358,-10.55019231267391,61.74048913259878,-0.41142871561783884,0.5100074431854686,0.34091944229574705,0.674086606991441,1.0023618541540018,-0.006288742828531816,-0.03565287585771887,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-111.25951142],[-199.79581398],[2215.21727513],[-4.86911282],[-14.22395006],[61.61458414],[-0.32211355],[0.5365799],[0.4003184],[0.66938035],[1.00425399],[-0.00723394],[-0.03477523],[1.00425399],[-0.00723394],[-0.03477523],[654.39794365],[4000.],[1926.12430489],6.006712713031902,-0.030635744831997064,0.6312705923278071
15.47,-114.58377875699333,-191.36475808306892,2215.462701385419,-6.1059534937813265,-10.549106393107113,61.68693543900733,-0.4127246599373235,0.5089096485935506,0.34257845099160567,0.6732825035333992,1.001684791565496,-0.0064764237467860525,-0.035673849686619796,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[32.9885302],[-106.97627025],[2212.91578361],[-111.48559057],[-199.64007438],[2215.52531258],[-4.88732491],[-14.20211939],[61.56065215],[-0.32339424],[0.5357468],[0.40205019],[0.66839148],[1.00425399],[-0.00723394],[-0.03477523],[1.00425399],[-0.00723394],[-0.03477523],[654.81479226],[4000.],[1926.55494985],6.006712713031902,-0.030635744831997064,0.6311174136036471
15.475,-114.61430666360269,-191.41750090259987,2215.771002198174,-6.105209242249444,-10.548021557489916,61.63339086131872,-0.41401685278661887,0.5078091615048352,0.3442343867874651,0.6724749720647434,1.0010079602073336,-0.006664370459194813,-0.03569396533712321,[2215.76115341],[-1.00549341],[5.51757414e-06],[0.01482487],[1.00158295],[-0.00554407],[-0.03498829],[-0.18343221],[-0.41823391],[0.91296732],[nan],[nan],[nan],[-111.51002659],[-199.71108599],[2215.8325128],[-4.88620148],[-14.20204718],[61.50674026],[-0.32477502],[0.53492559],[0.40361183],[0.66743785],[1.00191628],[-0.00575589],[-0.03496223],[1.00191628],[-0.00575589],[-0.03496223],[655.26116762],[4000.],[1926.90805832],2.247763833716135,-0.018820680324314432,0.6310233102020256
15.48,-114.6448308506233,-191.4702383004535,2216.079035309963,-6.104465648855267,-10.546937708073234,61.57985493644609,-0.4153052909934608,0.5067059955421277,0.34588724459714487,0.6716640256701956,1.0003313600312567,-0.00685257927189342,-0.035713221531581685,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-111.5344576],[-199.78209622],[2216.1400465],[-4.88507753],[-14.20197441],[61.45284084],[-0.32604973],[0.53408475],[0.40533378],[0.66644549],[1.00191628],[-0.00575589],[-0.03496223],[1.00191628],[-0.00575589],[-0.03496223],[655.69305675],[4000.],[1927.43649044],2.247763833716135,-0.018820680324314432,0.6309292068004041
15.485000000000001,-114.67535132133933,-191.52297028154982,2216.386800763762,-6.1037227254431,-10.545854862150565,61.5263277391913,-0.4165899715157865,0.5056001642419728,0.3475370194785269,0.6708496773815639,0.9996549909712796,-0.0070410465295010355,-0.03573161702294125,[2216.23244594],[-1.00060452],[0.00032473],[0.01826391],[0.99864122],[-0.00762954],[-0.03511364],[-0.21029294],[-0.48293123],[0.90871906],[nan],[nan],[nan],[-111.55888206],[-199.85310841],[2216.44551509],[-4.88395191],[-14.20189494],[61.39891579],[-0.32745491],[0.5332687],[0.40681602],[0.6655062],[0.99918781],[-0.00731817],[-0.03509133],[0.99918781],[-0.00731817],[-0.03509133],[656.10177917],[4000.],[1927.887246],2.5255738907776504,-0.02002506784367997,0.6308290814611857
15.49,-114.70586807925586,-191.5756968511366,2216.694298604823,-6.102980494180241,-10.544773052130328,61.47280941447642,-0.41787089103681224,0.504491681404727,0.34918370617823324,0.6700319404007286,0.9989788529706134,-0.007229768430883799,-0.03574915053252142,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-111.58330182],[-199.92411789],[2216.75250967],[-4.88282435],[-14.20180681],[61.34504225],[-0.32872014],[0.53242555],[0.40852993],[0.66450689],[0.99918781],[-0.00731817],[-0.03509133],[0.99918781],[-0.00731817],[-0.03509133],[656.44502789],[4000.],[1928.4665522],2.5255738907776504,-0.02002506784367997,0.6307289561219672
15.495000000000001,-114.73638112765937,-191.62841801413413,2217.001528875606,-6.10223893162208,-10.543692243599828,61.41929979574485,-0.41914804679222367,0.5033805603785794,0.35082730006156815,0.6692108276430693,0.9983029459758539,-0.007418741397923612,-0.03576582087319702,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-111.60771594],[-199.99512692],[2217.05923488],[-4.8816968],[-14.20171869],[61.2911687],[-0.32998333],[0.53157907],[0.41024129],[0.66350341],[0.99918781],[-0.00731817],[-0.03509133],[0.99918781],[-0.00731817],[-0.03509133],[656.7669202],[4000.],[1928.96697379],2.5255738907776504,-0.02002506784367997,0.6306288307827488
15.5,-114.7668904698804,-191.6811337755315,2217.308491619697,-6.101498029086426,-10.542612423785133,61.36579881737724,-0.42042143571922697,0.5022668147951816,0.35246779615627755,0.6683863522065837,0.9976272699220015,-0.007607961702576537,-0.035781626825523716,[2217.41867192],[-0.99611052],[-0.00306903],[0.01726694],[0.99726516],[-0.00644595],[-0.03436769],[-0.24069966],[-0.33437198],[0.88178915],[nan],[nan],[nan],[-111.63212377],[-200.06613559],[2217.36613326],[-4.88059228],[-14.20162669],[61.23732373],[-0.33136981],[0.53074746],[0.4117459],[0.66254547],[0.99750664],[-0.00655573],[-0.0344588],[0.99750664],[-0.00655573],[-0.0344588],[657.06788586],[4000.],[1929.3901361],2.469344906590777,-0.019882686721902607,0.6305294173491393
15.505,-114.7973961091699,-191.73384414020077,2217.6151868800644,-6.100757760960549,-10.54153355509894,61.31230629841479,-0.4216910548174853,0.5011504582588071,0.35410518955764847,0.6675585271736449,0.9969518247377376,-0.007797425618126294,-0.03579656718729263,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-111.65652673],[-200.13714373],[2217.67231988],[-4.87948684],[-14.20153433],[61.1834684],[-0.33262851],[0.52989484],[0.413448],[0.66153646],[0.99750664],[-0.00655573],[-0.0344588],[0.99750664],[-0.00655573],[-0.0344588],[657.61448009],[4000.],[1929.88229847],2.469344906590777,-0.019882686721902607,0.6304300039155297
15.51,-114.8278980487697,-191.78654911299742,2217.921614699042,-6.100018172586162,-10.54045570391288,61.25882254189118,-0.42295690134567293,0.5000315041709192,0.3557394756507816,0.6667273654983285,0.9962766103630335,-0.007987129518347041,-0.03581064080625185,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-111.68092416],[-200.2081514],[2217.97823722],[-4.87838141],[-14.20144197],[61.12961307],[-0.33388514],[0.52903892],[0.41514752],[0.66052333],[0.99750664],[-0.00655573],[-0.0344588],[0.99750664],[-0.00655573],[-0.0344588],[658.1354864],[4000.],[1930.29726223],2.469344906590777,-0.019882686721902607,0.6303305904819202
15.515,-114.85839629207884,-191.83924869901116,2218.227775120802,-6.099279244025147,-10.539378840960667,61.20534740551487,-0.42421897229093136,0.49890996619858247,0.3573706495122837,0.6658928803068281,0.9956016267401908,-0.008177069630440648,-0.035823846500500245,[2218.31445857],[-0.99210685],[-0.00121748],[0.01660741],[0.99518782],[-0.0076438],[-0.03552932],[-0.17118891],[-0.45383483],[0.92486679],[nan],[nan],[nan],[-111.70531537],[-200.27915888],[2218.2841406],[-4.87727387],[-14.20135661],[61.07578464],[-0.3352461],[0.52820335],[0.41665123],[0.65955517],[0.99547555],[-0.00750993],[-0.03539765],[0.99547555],[-0.00750993],[-0.03539765],[658.63141834],[4000.],[1930.6366195],-2.308963632134237,0.018834092963892077,0.6304247609467396
15.52,-114.88889084199046,-191.89194290258848,2218.533668185672,-6.098540788409565,-10.538302692456071,61.15187961244935,-0.42547726483240705,0.49778585786581364,0.3589987064326521,0.6650550846352595,0.9949268737655053,-0.008367242245085768,-0.035836183124842824,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-111.72970174],[-200.35016566],[2218.58951953],[-4.87616619],[-14.20127045],[61.02195029],[-0.3364934],[0.52734291],[0.4183444],[0.65853596],[0.99547555],[-0.00750993],[-0.03539765],[0.99547555],[-0.00750993],[-0.03539765],[659.075405],[4000.],[1931.06900271],-2.308963632134237,0.018834092963892077,0.630518931411559
15.525,-114.91938170069993,-191.94463172705346,2218.83929392922,-6.0978027634558,-10.537227196414435,61.09841887094992,-0.4267317761893359,0.4966591926868065,0.36062364174525613,0.6642139915150638,0.9942523512614003,-0.008557643649912497,-0.035847649549698435,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-111.75408257],[-200.42117202],[2218.89462928],[-4.87505852],[-14.20118428],[60.96811594],[-0.33773861],[0.52647919],[0.42003498],[0.65751267],[0.99547555],[-0.00750993],[-0.03539765],[0.99547555],[-0.00750993],[-0.03539765],[659.49588448],[4000.],[1931.42529599],-2.308963632134237,0.018834092963892077,0.6306131018763784
