Time,True X,True Y,True Z,True VX,True VY,True VZ,True qw,True qx,True qy,True qz,True wx,True wy,True wz,Barometer,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,GPS Latitude,GPS Longitude,GPS Altitude,Estimated X,Estimated Y,Estimated Z,Estimated VX,Estimated VY,Estimated VZ,Estimated aX,Estimated aY,Estimated aZ,Estimated qw,Estimated qx,Estimated qy,Estimated qz,Estimated wx,Estimated wy,Estimated wz,Estimated Cbx,Estimated Cby,Estimated Cbz,Error Signal,Controller Output,Airbrake Deployment Level
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.22174981],[nan],[nan],[nan],[-0.00166503],[-7.88471239e-05],[-0.00104407],[-0.02952361],[-0.0619218],[1.01054189],[32.99024069],[-106.97496721],[3.23265693],[1.77089861],[-0.90860767],[0.22633359],[0.],[0.],[0.],[0.49999987],[-0.50000013],[-0.49999964],[-0.50000036],[-0.00159439],[-7.55017914e-05],[-0.00099977],[-0.00159439],[-7.55017914e-05],[-0.00099977],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[1.77089861],[-0.90860767],[0.22633359],[0.],[0.],[0.],[0.49999653],[-0.50000097],[-0.49999899],[-0.50000351],[-0.00159439],[-7.55017914e-05],[-0.00099977],[-0.00159439],[-7.55017914e-05],[-0.00099977],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.09795094],[9.75625604],[0.00142017],[-0.00032547],[0.00042849],[-0.00036267],[0.00132831],[0.04477062],[-0.02603119],[0.96622253],[nan],[nan],[nan],[1.77089864],[-0.90860769],[0.16190479],[1.32067391e-05],[-3.23088707e-06],[-0.06445769],[0.49999297],[-0.50000193],[-0.49999853],[-0.50000657],[9.58679355e-05],[-0.00031287],[0.00094516],[9.58679355e-05],[-0.00031287],[0.00094516],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[1.77089871],[-0.9086077],[0.1615825],[1.9811059e-05],[-4.84661284e-06],[-0.06470965],[0.49999388],[-0.50000339],[-0.49999786],[-0.50000487],[9.58679355e-05],[-0.00031287],[0.00094516],[9.58679355e-05],[-0.00031287],[0.00094516],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.13164362],[9.75889624],[0.00025504],[-0.00036328],[0.00043757],[-0.00062442],[-5.1295179e-05],[-0.06981283],[0.03118213],[0.93593524],[nan],[nan],[nan],[1.7708988],[-0.90860773],[0.15110488],[2.36630383e-05],[-6.47023248e-06],[-0.09401383],[0.4999952],[-0.50000478],[-0.49999679],[-0.50000322],[0.00037925],[-0.00057235],[0.00011652],[0.00037925],[-0.00057235],[0.00011652],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[1.77089892],[-0.90860776],[0.15063481],[2.49448893e-05],[-8.07747504e-06],[-0.09425269],[0.49999511],[-0.50000517],[-0.49999784],[-0.50000189],[0.00037925],[-0.00057235],[0.00011652],[0.00037925],[-0.00057235],[0.00011652],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[1.77089905],[-0.9086078],[0.15016355],[2.62267402e-05],[-9.6847176e-06],[-0.09449156],[0.49999501],[-0.50000556],[-0.49999888],[-0.50000055],[0.00037925],[-0.00057235],[0.00011652],[0.00037925],[-0.00057235],[0.00011652],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.07470685],[9.75475802],[-0.00098218],[6.89329046e-06],[0.0004074],[0.00128443],[-0.00098872],[0.00345624],[0.00792634],[0.91759632],[nan],[nan],[nan],[1.77089917],[-0.90860786],[0.12848361],[2.13544454e-05],[-9.06042088e-06],[-0.2265992],[0.49999498],[-0.50000595],[-0.49999998],[-0.49999909],[0.00040424],[0.00105141],[-0.00084941],[0.00040424],[0.00105141],[-0.00084941],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[1.77089927],[-0.90860791],[0.12735061],[1.65583681e-05],[-8.46724783e-06],[-0.22685856],[0.49999574],[-0.50000307],[-0.50000023],[-0.50000096],[0.00040424],[0.00105141],[-0.00084941],[0.00040424],[0.00105141],[-0.00084941],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[1.77089936],[-0.90860795],[0.12621632],[1.17622909e-05],[-7.87407478e-06],[-0.22711793],[0.49999649],[-0.50000019],[-0.50000048],[-0.50000283],[0.00040424],[0.00105141],[-0.00084941],[0.00040424],[0.00105141],[-0.00084941],[3500.],[3500.],[3500.],0.0,0.0,0.0
