Time,True X,True Y,True Z,True VX,True VY,True VZ,True qw,True qx,True qy,True qz,True wx,True wy,True wz,Barometer,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,GPS Latitude,GPS Longitude,GPS Altitude,Estimated X,Estimated Y,Estimated Z,Estimated VX,Estimated VY,Estimated VZ,Estimated aX,Estimated aY,Estimated aZ,Estimated qw,Estimated qx,Estimated qy,Estimated qz,Estimated wx,Estimated wy,Estimated wz,Estimated Cbx,Estimated Cby,Estimated Cbz,Error Signal,Controller Output,Airbrake Deployment Level
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.02082999],[nan],[nan],[nan],[-0.00032864],[-0.00095249],[-0.00060977],[-0.02332763],[5.35478048e-05],[1.04090899],[32.99024795],[-106.97502426],[2.29670924],[-1.51045455],[-0.41319103],[0.02444117],[0.],[0.],[0.],[0.50000009],[-0.49999991],[-0.49999991],[-0.50000009],[-0.0003147],[-0.00091208],[-0.0005839],[-0.0003147],[-0.00091208],[-0.0005839],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.51045455],[-0.41319103],[0.02444117],[0.],[0.],[0.],[0.49999783],[-0.50000071],[-0.50000139],[-0.50000007],[-0.0003147],[-0.00091208],[-0.0005839],[-0.0003147],[-0.00091208],[-0.0005839],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.00944635],[9.75504697],[0.00067747],[0.00214964],[-0.00134642],[-0.00094657],[-0.00076071],[-0.00606914],[0.10792025],[1.00299929],[nan],[nan],[nan],[-1.51045454],[-0.41319097],[0.00743425],[6.22952296e-06],[2.23249994e-05],[-0.01739658],[0.49999558],[-0.50000099],[-0.50000387],[-0.49999956],[-0.00117632],[-0.00094155],[-0.00073213],[-0.00117632],[-0.00094155],[-0.00073213],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.51045451],[-0.41319086],[0.00734727],[9.34474104e-06],[3.34891626e-05],[-0.01765461],[0.49999202],[-0.50000272],[-0.5000045],[-0.50000077],[-0.00117632],[-0.00094155],[-0.00073213],[-0.00117632],[-0.00094155],[-0.00073213],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.0493244],[9.75655651],[-0.00052181],[0.0013358],[-0.00064821],[0.00014467],[-0.00072675],[0.07157536],[0.00149948],[1.0509812],[nan],[nan],[nan],[-1.51045446],[-0.4131907],[-0.0121415],[9.13101073e-06],[4.27946823e-05],[-0.07342925],[0.49998798],[-0.50000447],[-0.50000634],[-0.50000121],[-0.00073649],[-3.79246424e-05],[-0.00072669],[-0.00073649],[-3.79246424e-05],[-0.00072669],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.51045441],[-0.41319049],[-0.01250864],[5.86347864e-06],[5.04278027e-05],[-0.07367976],[0.4999861],[-0.50000453],[-0.50000638],[-0.50000299],[-0.00073649],[-3.79246424e-05],[-0.00072669],[-0.00073649],[-3.79246424e-05],[-0.00072669],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.51045438],[-0.41319023],[-0.01287704],[2.59594656e-06],[5.80609232e-05],[-0.07393027],[0.49998422],[-0.50000459],[-0.50000641],[-0.50000477],[-0.00073649],[-3.79246424e-05],[-0.00072669],[-0.00073649],[-3.79246424e-05],[-0.00072669],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.07634806],[9.75544859],[0.00174199],[-0.00072241],[-0.00065422],[0.00024265],[0.00034848],[-0.05339055],[-0.04214613],[0.93072334],[nan],[nan],[nan],[-1.51045435],[-0.41318994],[0.01209298],[1.01085537e-05],[5.54840558e-05],[0.08335211],[0.49998286],[-0.50000547],[-0.500004],[-0.50000767],[-0.00066386],[0.00020808],[0.00021404],[-0.00066386],[0.00020808],[0.00021404],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.5104543],[-0.41318967],[0.01250974],[1.75055941e-05],[5.30103701e-05],[0.08309613],[0.49998256],[-0.5000063],[-0.50000264],[-0.50000849],[-0.00066386],[0.00020808],[0.00021404],[-0.00066386],[0.00020808],[0.00021404],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.51045421],[-0.4131894],[0.01292522],[2.49026346e-05],[5.05366844e-05],[0.08284014],[0.49998226],[-0.50000714],[-0.50000128],[-0.50000931],[-0.00066386],[0.00020808],[0.00021404],[-0.00066386],[0.00020808],[0.00021404],[3500.],[3500.],[3500.],0.0,0.0,0.0
