Time,True X,True Y,True Z,True VX,True VY,True VZ,True qw,True qx,True qy,True qz,True wx,True wy,True wz,Barometer,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,GPS Latitude,GPS Longitude,GPS Altitude,Estimated X,Estimated Y,Estimated Z,Estimated VX,Estimated VY,Estimated VZ,Estimated aX,Estimated aY,Estimated aZ,Estimated qw,Estimated qx,Estimated qy,Estimated qz,Estimated wx,Estimated wy,Estimated wz,Estimated Cbx,Estimated Cby,Estimated Cbz,Error Signal,Controller Output,Airbrake Deployment Level
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.01053063],[nan],[nan],[nan],[-8.77679649e-05],[-0.00014549],[0.00068214],[-0.02822401],[-0.02593615],[0.95909882],[32.99026297],[-106.97500635],[0.09105934],[-0.48009575],[0.61226998],[0.01064864],[0.],[0.],[0.],[0.50000001],[-0.49999999],[-0.49999977],[-0.50000023],[-8.40441382e-05],[-0.00013931],[0.00065319],[-8.40441382e-05],[-0.00013931],[0.00065319],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.48009575],[0.61226998],[0.01064864],[0.],[0.],[0.],[0.50000055],[-0.50000109],[-0.49999902],[-0.49999934],[-8.40441382e-05],[-0.00013931],[0.00065319],[-8.40441382e-05],[-0.00013931],[0.00065319],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.11297605],[9.75502982],[0.0012856],[2.10108061e-05],[-0.00045947],[-9.56948852e-06],[0.00018011],[0.01075343],[-0.00225744],[1.10361908],[nan],[nan],[nan],[-0.48009572],[0.61226998],[-0.05139242],[1.3488483e-05],[2.9786877e-07],[-0.06209975],[0.50000103],[-0.50000219],[-0.49999835],[-0.49999842],[-0.00039772],[-3.14485323e-05],[0.00025802],[-0.00039772],[-3.14485323e-05],[0.00025802],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.48009565],[0.61226998],[-0.05170292],[2.02336975e-05],[4.46787016e-07],[-0.06235785],[0.50000082],[-0.50000305],[-0.49999757],[-0.49999856],[-0.00039772],[-3.14485323e-05],[0.00025802],[-0.00039772],[-3.14485323e-05],[0.00025802],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.07467371],[9.75511471],[0.0010051],[-0.00194076],[-0.0001928],[0.00025975],[-0.00033718],[0.09594025],[-0.05323964],[1.06481729],[nan],[nan],[nan],[-0.48009555],[0.61226998],[-0.0597837],[2.62881216e-05],[-4.47609648e-06],[-0.08484908],[0.49999994],[-0.50000434],[-0.49999754],[-0.49999818],[-0.00022749],[0.00021048],[-0.00023666],[-0.00022749],[0.00021048],[-0.00023666],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.48009542],[0.61226995],[-0.06020794],[3.17492648e-05],[-1.40500151e-05],[-0.08510674],[0.49999962],[-0.50000406],[-0.49999729],[-0.49999903],[-0.00022749],[0.00021048],[-0.00023666],[-0.00022749],[0.00021048],[-0.00023666],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.48009526],[0.61226988],[-0.06063348],[3.72104079e-05],[-2.36239338e-05],[-0.08536441],[0.4999993],[-0.50000379],[-0.49999704],[-0.49999987],[-0.00022749],[0.00021048],[-0.00023666],[-0.00022749],[0.00021048],[-0.00023666],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.21399169],[9.75703712],[0.00164902],[-0.00114776],[0.00089889],[0.00018782],[-0.0003557],[-0.08665402],[-0.00931155],[1.00317082],[nan],[nan],[nan],[-0.48009507],[0.61226983],[0.01673142],[4.573496e-05],[-2.92923874e-05],[0.39802359],[0.49999984],[-0.50000385],[-0.49999463],[-0.50000167],[0.00075779],[0.00019115],[-0.00034025],[0.00075779],[0.00019115],[-0.00034025],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.48009484],[0.61226969],[0.01872154],[5.42171984e-05],[-3.50062324e-05],[0.39777547],[0.5000006],[-0.50000224],[-0.49999577],[-0.50000139],[0.00075779],[0.00019115],[-0.00034025],[0.00075779],[0.00019115],[-0.00034025],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.48009457],[0.61226951],[0.02071042],[6.26994367e-05],[-4.07200775e-05],[0.39752736],[0.50000136],[-0.50000063],[-0.4999969],[-0.50000111],[0.00075779],[0.00019115],[-0.00034025],[0.00075779],[0.00019115],[-0.00034025],[3500.],[3500.],[3500.],0.0,0.0,0.0
