Time,True X,True Y,True Z,True VX,True VY,True VZ,True qw,True qx,True qy,True qz,True wx,True wy,True wz,Barometer,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,GPS Latitude,GPS Longitude,GPS Altitude,Estimated X,Estimated Y,Estimated Z,Estimated VX,Estimated VY,Estimated VZ,Estimated aX,Estimated aY,Estimated aZ,Estimated qw,Estimated qx,Estimated qy,Estimated qz,Estimated wx,Estimated wy,Estimated wz,Estimated Cbx,Estimated Cby,Estimated Cbz,Error Signal,Controller Output,Airbrake Deployment Level
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.0629436],[nan],[nan],[nan],[0.00019556],[0.00038264],[-0.00070212],[-0.03108808],[-0.07119731],[1.01530903],[32.99022937],[-106.9749886],[-3.84021648],[0.54045828],[-1.68117337],[-0.06890879],[0.],[0.],[0.],[0.49999984],[-0.50000016],[-0.49999959],[-0.50000041],[0.00018726],[0.00036641],[-0.00067233],[0.00018726],[0.00036641],[-0.00067233],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.54045828],[-1.68117337],[-0.06890879],[0.],[0.],[0.],[0.49999969],[-0.49999863],[-0.50000021],[-0.50000147],[0.00018726],[0.00036641],[-0.00067233],[0.00018726],[0.00036641],[-0.00067233],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.0834805],[9.75870055],[-0.00068739],[0.00054223],[0.00019762],[0.0006359],[-0.00017736],[-0.06264187],[-0.03043247],[0.99666618],[nan],[nan],[nan],[0.54045826],[-1.68117335],[0.0075664],[-7.52193763e-06],[5.03826497e-06],[0.07543467],[0.49999984],[-0.49999723],[-0.49999995],[-0.50000298],[0.00019633],[0.00059172],[-0.00025887],[0.00019633],[0.00059172],[-0.00025887],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.54045822],[-1.68117333],[0.00794357],[-1.12834231e-05],[7.55782269e-06],[0.07519492],[0.5000005],[-0.49999593],[-0.49999978],[-0.5000038],[0.00019633],[0.00059172],[-0.00025887],[0.00019633],[0.00059172],[-0.00025887],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.15770671],[9.75629871],[-0.00088188],[0.00167825],[-0.00023986],[0.00037454],[-8.83794623e-05],[-0.01146213],[0.1055096],[1.06043618],[nan],[nan],[nan],[0.54045817],[-1.68117331],[-0.04860512],[-1.55817968e-05],[1.28217388e-05],[-0.08795867],[0.5000012],[-0.49999388],[-0.5000008],[-0.50000412],[-0.00016643],[0.00041095],[-0.00011748],[-0.00016643],[0.00041095],[-0.00011748],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.54045809],[-1.68117324],[-0.04904491],[-2.03820812e-05],[2.06015323e-05],[-0.08821036],[0.50000135],[-0.49999343],[-0.50000023],[-0.50000499],[-0.00016643],[0.00041095],[-0.00011748],[-0.00016643],[0.00041095],[-0.00011748],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.54045799],[-1.68117314],[-0.04948597],[-2.51823657e-05],[2.83813258e-05],[-0.08846205],[0.50000151],[-0.49999297],[-0.49999965],[-0.50000586],[-0.00016643],[0.00041095],[-0.00011748],[-0.00016643],[0.00041095],[-0.00011748],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.12507311],[9.7571664],[-0.00113283],[-0.00071925],[-0.00020669],[0.00029074],[-0.00044608],[-0.05713528],[-0.05198562],[0.95564897],[nan],[nan],[nan],[0.54045786],[-1.68117304],[-0.07118114],[-3.14237078e-05],[2.39023116e-05],[-0.22083993],[0.50000236],[-0.49999354],[-0.49999644],[-0.50000766],[-0.00020187],[0.00030561],[-0.00040502],[-0.00020187],[0.00030561],[-0.00040502],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.5404577],[-1.68117292],[-0.07228534],[-3.76463464e-05],[1.95562293e-05],[-0.22108737],[0.50000198],[-0.49999291],[-0.49999631],[-0.5000088],[-0.00020187],[0.00030561],[-0.00040502],[-0.00020187],[0.00030561],[-0.00040502],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.54045751],[-1.68117282],[-0.07339078],[-4.3868985e-05],[1.5210147e-05],[-0.22133481],[0.5000016],[-0.49999227],[-0.49999618],[-0.50000994],[-0.00020187],[0.00030561],[-0.00040502],[-0.00020187],[0.00030561],[-0.00040502],[3500.],[3500.],[3500.],0.0,0.0,0.0
