Time,True X,True Y,True Z,True VX,True VY,True VZ,True qw,True qx,True qy,True qz,True wx,True wy,True wz,Barometer,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,GPS Latitude,GPS Longitude,GPS Altitude,Estimated X,Estimated Y,Estimated Z,Estimated VX,Estimated VY,Estimated VZ,Estimated aX,Estimated aY,Estimated aZ,Estimated qw,Estimated qx,Estimated qy,Estimated qz,Estimated wx,Estimated wy,Estimated wz,Estimated Cbx,Estimated Cby,Estimated Cbz,Error Signal,Controller Output,Airbrake Deployment Level
20.565,-162.70496586271526,-271.79379623479315,2658.1347604510206,-7.031098048133489,-12.044581800205972,29.044584499928753,0.5368391114884196,-0.2665557567135242,-0.5003680658478772,-0.6248068466485137,0.6315354569642612,-0.08415228838392541,-0.08805013500154435,[2658.10734388],[-0.17857019],[0.03974398],[0.04345006],[0.63272578],[-0.08300923],[-0.08780479],[-0.33365913],[0.07809792],[1.11475987],[nan],[nan],[nan],[-160.22875811],[-280.47476407],[2657.84384629],[-6.29123526],[-14.3481608],[28.75696295],[0.39740703],[-0.37758841],[-0.59196653],[-0.59082168],[0.63282455],[-0.08303865],[-0.08783288],[0.63282455],[-0.08303865],[-0.08783288],[942.06857339],[4000.],[3050.19397128],0.0,-0.0,0.003922704102022578
20.57,-162.7401203607617,-271.8540177316957,2658.2798598394675,-7.030701173257766,-12.04401696541842,28.995171277012307,0.537237392742726,-0.26546515351871053,-0.50129161436437,-0.6241882356102599,0.631037378580007,-0.08459722988072813,-0.08795926527879772,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-160.26021429],[-280.54650487],[2657.98763111],[-6.29070221],[-14.34792048],[28.70723449],[0.39775126],[-0.37695187],[-0.59306589],[-0.58989327],[0.63282455],[-0.08303865],[-0.08783288],[0.63282455],[-0.08303865],[-0.08783288],[941.4086598],[4000.],[3049.261554],0.0,-0.0,0.003922704102022578
20.575,-162.77527287447563,-271.9142364044927,2658.4247121677718,-7.030304315068685,-12.043452157872805,28.945760442605206,0.5376331470967215,-0.2643741186108657,-0.5022135099743704,-0.6235691741505717,0.6305396128665328,-0.0850426101954968,-0.0878670848369828,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-160.2916678],[-280.61824448],[2658.13116728],[-6.29016915],[-14.34768017],[28.65750604],[0.39809446],[-0.37631435],[-0.59416371],[-0.58896332],[0.63282455],[-0.08303865],[-0.08783288],[0.63282455],[-0.08303865],[-0.08783288],[940.73590037],[4000.],[3048.16395177],0.0,-0.0,0.003922704102022578
20.580000000000002,-162.8104234039395,-271.9744522533189,2658.5693174478724,-7.029907473151486,-12.042887376960735,28.896351995238067,0.5380263751528128,-0.26328265614637897,-0.5031337542696481,-0.622949667250061,0.630042160226691,-0.08548842716082967,-0.08777359149319558,[2658.57687782],[-0.17685747],[0.04249086],[0.04364697],[0.63037459],[-0.08517282],[-0.08808243],[-0.38811783],[-0.03050899],[0.96869987],[nan],[nan],[nan],[-160.32311797],[-280.68998556],[2658.27667887],[-6.28963645],[-14.34744384],[28.60781274],[0.39859238],[-0.37569433],[-0.59488331],[-0.58829562],[0.63067854],[-0.08490834],[-0.08805356],[0.63067854],[-0.08490834],[-0.08805356],[940.05056405],[4000.],[3046.90475045],0.0,-0.0,0.003922704102022578
20.585,-162.8455719492336,-272.03466527830574,2658.7136756917007,-7.029510647093173,-12.042322622076357,28.84694593344944,0.53841707751478,-0.26219077027058263,-0.5040523488500233,-0.6223297198785677,0.6295450210637427,-0.08593467860573542,-0.08767878306498411,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-160.35456615],[-280.76172278],[2658.41971793],[-6.28909526],[-14.34720136],[28.55809729],[0.39892844],[-0.37505931],[-0.59597741],[-0.58736491],[0.63067854],[-0.08490834],[-0.08805356],[0.63067854],[-0.08490834],[-0.08805356],[939.08333189],[4000.],[3046.54773496],0.0,-0.0,0.003922704102022578
20.59,-162.8807185104362,-272.09487547958196,2658.857786911181,-7.029113836482518,-12.041757892616365,28.797542255785537,0.5388052547877222,-0.2610984651177687,-0.5049692953233174,-0.6217093369951552,0.6290481957813525,-0.08638136235560957,-0.08758265737033583,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-160.38601162],[-280.83345878],[2658.56250842],[-6.28855406],[-14.34695889],[28.50838185],[0.39926347],[-0.37442333],[-0.59706998],[-0.58643268],[0.63067854],[-0.08490834],[-0.08805356],[0.63067854],[-0.08490834],[-0.08805356],[938.1097542],[4000.],[3046.01183852],0.0,-0.0,0.003922704102022578
20.595,-162.91586308762348,-272.15508285727316,2659.00165111823,-7.028717040910043,-12.04119318797999,28.748140960800303,0.5391909075780004,-0.2600057448112142,-0.5058845953052988,-0.6210885235481107,0.6285516847835873,-0.08682847623221432,-0.08748521222767341,[2659.12528682],[-0.17843176],[0.0416136],[0.04329171],[0.62915901],[-0.08563549],[-0.08728857],[-0.47314449],[-0.01521182],[0.91538313],[32.98780923],[-106.97676438],[2661.29281515],[-160.51085763],[-280.71522097],[2658.70817556],[-6.2947508],[-14.33304675],[28.45868854],[0.39978947],[-0.37378901],[-0.59773234],[-0.58580389],[0.62934825],[-0.0855453],[-0.08738491],[0.62934825],[-0.0855453],[-0.08738491],[937.12997113],[4000.],[3045.30092354],0.0,-0.0,0.003922704102022578
20.6,-162.95100568086968,-272.2152874115021,2659.1452683247576,-7.028320259968026,-12.040628507568984,28.69874204705531,0.5395740364931833,-0.2589126134631998,-0.5067982504196312,-0.6204672844749427,0.6280554884749119,-0.08727601805365248,-0.08738644545584223,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-160.54233138],[-280.78688621],[2658.850469],[-6.2942114],[-14.33280477],[28.40896387],[0.40012126],[-0.37315422],[-0.59882042],[-0.58487009],[0.62934825],[-0.0855453],[-0.08738491],[0.62934825],[-0.0855453],[-0.08738491],[936.21909738],[4000.],[3043.66240119],0.0,-0.0,0.003922704102022578
20.605,-162.9861462902469,-272.27548914238827,2659.288638542667,-7.027923493250482,-12.040063850787607,28.6493455131198,0.5399546421419908,-0.25781907517503555,-0.5077102622978189,-0.6198456247023802,0.6275596072601872,-0.08772398563435103,-0.08728635487411035,[2659.20618508],[-0.17530536],[0.04212887],[0.04555583],[0.62856541],[-0.08905506],[-0.08835143],[-0.4103188],[0.12721485],[0.8239771],[nan],[nan],[nan],[-160.57380493],[-280.85855099],[2658.99408566],[-6.29368784],[-14.33256127],[28.35926414],[0.40062482],[-0.37240762],[-0.5997412],[-0.5840572],[0.62869373],[-0.08846905],[-0.08819228],[0.62869373],[-0.08846905],[-0.08819228],[935.30069278],[4000.],[3041.87363546],0.0,-0.0,0.003922704102022578
20.61,-163.02128491582525,-272.3356880500483,2659.4317617838524,-7.02752674035316,-12.039499217042618,28.599951357570458,0.5403327251342402,-0.25672513403707786,-0.5086206325791577,-0.6192235491463706,0.6270640415446667,-0.08817237678503602,-0.0871849383021564,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-160.60527337],[-280.9302138],[2659.13588198],[-6.29315359],[-14.33230716],[28.30955461],[0.40094821],[-0.37177441],[-0.60082913],[-0.58311978],[0.62869373],[-0.08846905],[-0.08819228],[0.62869373],[-0.08846905],[-0.08819228],[934.54443864],[4000.],[3041.16809546],0.0,-0.0,0.003922704102022578
20.615000000000002,-163.05642155767282,-272.39588413459603,2659.5746380602036,-7.027130000873531,-12.038934605743261,28.55055957899139,0.5407082860807902,-0.25563079412875367,-0.5095293629106815,-0.6186010627120778,0.6265687917339913,-0.0886211893127089,-0.08708219356006208,[2659.68518393],[-0.17307035],[0.0442585],[0.04599159],[0.62776869],[-0.0881557],[-0.08698048],[-0.32361034],[0.20562591],[0.95631058],[nan],[nan],[nan],[-160.6367426],[-281.00187252],[2659.28042411],[-6.29262772],[-14.33205247],[28.25988284],[0.40138529],[-0.37099599],[-0.60194304],[-0.58216527],[0.62792543],[-0.08820831],[-0.08718499],[0.62792543],[-0.08820831],[-0.08718499],[933.7773947],[4000.],[3040.29067329],0.0,-0.0,0.003922704102022578
20.62,-163.09155621585566,-272.4560773961421,2659.7172673836017,-7.02673327441078,-12.038370016301252,28.501170175974213,0.5410813255934855,-0.25453605951858577,-0.5104364549471079,-0.6179781702938838,0.6260738582341903,-0.08907042102062901,-0.086978118468312,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-160.66820574],[-281.07353279],[2659.42172353],[-6.29208905],[-14.33179488],[28.21018763],[0.40170754],[-0.37036259],[-0.60302554],[-0.58122526],[0.62792543],[-0.08820831],[-0.08718499],[0.62792543],[-0.08820831],[-0.08718499],[932.85454035],[4000.],[3040.45093981],0.0,-0.0,0.003922704102022578
20.625,-163.12668889043795,-272.5162678347944,2659.8596497659205,-7.026336560565791,-12.037805448130754,28.451783147117723,0.5414518442851036,-0.25344093426420927,-0.5113419103507894,-0.6173548767753845,0.6255792414516738,-0.08952006970828445,-0.08687271084777815,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-160.69966618],[-281.14519176],[2659.56277446],[-6.29155038],[-14.33153729],[28.16049242],[0.40202876],[-0.36972825],[-0.60410649],[-0.58028376],[0.62792543],[-0.08820831],[-0.08718499],[0.62792543],[-0.08820831],[-0.08718499],[931.92442893],[4000.],[3040.41909619],0.0,-0.0,0.003922704102022578
20.63,-163.16181958148172,-272.5764554506578,2660.0017852190276,-7.0259398589411335,-12.037240900648367,28.402398491028002,0.5418198427692978,-0.2523454224123989,-0.5122457307916588,-0.6167311870293901,0.625084941793232,-0.08997013317137255,-0.0867659685197184,[2659.88242747],[-0.17211923],[0.04426629],[0.04368496],[0.62578208],[-0.08950519],[-0.08808044],[-0.35857011],[0.07845402],[0.90626343],[nan],[nan],[nan],[-160.731125],[-281.21685117],[2659.70489229],[-6.291024],[-14.33129483],[28.1108148],[0.40249368],[-0.36904316],[-0.60495918],[-0.57950873],[0.62604938],[-0.0893443],[-0.08797],[0.62604938],[-0.0893443],[-0.08797],[930.98721893],[4000.],[3040.1992753],0.0,-0.0,0.003922704102022578
20.635,-163.1969482890471,-272.63664024383434,2660.1436737547833,-7.025543169141055,-12.0366763732731,28.353016206318234,0.5421853216605459,-0.2512495279990891,-0.5131479179471787,-0.6161071059179247,0.6245909596660312,-0.09042060920177701,-0.08665788930576979,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-160.76258012],[-281.28850765],[2659.84544637],[-6.29048758],[-14.33104763],[28.06112368],[0.40280819],[-0.36840913],[-0.60603647],[-0.57856725],[0.62604938],[-0.0893443],[-0.08797],[0.62604938],[-0.0893443],[-0.08797],[930.11657957],[4000.],[3040.14519091],0.0,-0.0,0.003922704102022578
20.64,-163.2320750131922,-272.69682221442304,2660.285315385041,-7.025146490771459,-12.036111865426362,28.3036362916088,0.5425482815740913,-0.25015325504940084,-0.5140484735022863,-0.615482638292226,0.6240972954776107,-0.09087149558754444,-0.08654847102794333,[2660.29291879],[-0.17298365],[0.04317364],[0.0467243],[0.62332581],[-0.08950712],[-0.08607816],[-0.3674655],[0.07259262],[0.93038278],[nan],[nan],[nan],[-160.79403342],[-281.36016411],[2659.98800741],[-6.28996349],[-14.33079733],[28.01145164],[0.40326533],[-0.36773466],[-0.60686643],[-0.57780744],[0.62378241],[-0.08948037],[-0.08639631],[0.62378241],[-0.08948037],[-0.08639631],[929.2375976],[4000.],[3039.90315214],0.0,-0.0,0.003922704102022578
20.645,-163.26719975397322,-272.75700136252016,2660.4267101216474,-7.024749823439897,-12.035547376531929,28.254258745526958,0.5429087231258932,-0.24905660757765985,-0.5149473991493456,-0.614857788992743,0.6236039496358788,-0.0913227901128614,-0.08643771150861657,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-160.82548323],[-281.4318181],[2660.12806467],[-6.28943198],[-14.33053435],[27.96175408],[0.40357772],[-0.3671035],[-0.60793636],[-0.57686517],[0.62378241],[-0.08948037],[-0.08639631],[0.62378241],[-0.08948037],[-0.08639631],[928.51223506],[4000.],[3038.93160153],0.0,-0.0,0.003922704102022578
20.650000000000002,-163.30232251144434,-272.81717768821903,2660.567857976442,-7.024353166755546,-12.034982906015928,28.20488356670687,0.5432666469325697,-0.2479595895874222,-0.5158446965880931,-0.6142325628491363,0.6231109225491098,-0.09177449055803114,-0.0863256085705289,[2660.56822139],[-0.17323487],[0.04380972],[0.04615747],[0.62344392],[-0.0921859],[-0.08670465],[-0.40018132],[0.12947138],[0.90283469],[nan],[nan],[nan],[-160.8569324],[-281.50347128],[2660.27007577],[-6.28891071],[-14.33027684],[27.91207888],[0.40404283],[-0.36638466],[-0.60882548],[-0.57605834],[0.62349914],[-0.09173051],[-0.08665452],[0.62349914],[-0.09173051],[-0.08665452],[927.77545444],[4000.],[3037.79261031],0.0,-0.0,0.003922704102022578
20.655,-163.33744328565788,-272.8773511916101,2660.708758961258,-7.023956520329199,-12.034418453306811,28.155510753789635,0.5436220536113436,-0.24686220507150064,-0.5167403675255843,-0.6136069646802795,0.6226182146259418,-0.09222659469944935,-0.08621216003677701,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-160.88837695],[-281.57512267],[2660.40963617],[-6.28837642],[-14.33001547],[27.86238124],[0.404349],[-0.36575461],[-0.60989466],[-0.57511212],[0.62349914],[-0.09173051],[-0.08665452],[0.62349914],[-0.09173051],[-0.08665452],[926.93577181],[4000.],[3036.48262495],0.0,-0.0,0.003922704102022578
20.66,-163.3725620766641,-272.93752187278085,2660.8494130879208,-7.023559883773244,-12.033854017835331,28.10614030542298,0.5439749437799906,-0.2457644580119835,-0.5176344136761449,-0.612980999294257,0.6221258262753704,-0.09267910030958218,-0.08609736373080806,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-160.91981884],[-281.64677274],[2660.54894807],[-6.28784213],[-14.32975411],[27.81268359],[0.40465415],[-0.36512364],[-0.61096231],[-0.57416444],[0.62349914],[-0.09173051],[-0.08665452],[0.62349914],[-0.09173051],[-0.08665452],[926.08709132],[4000.],[3035.01257806],0.0,-0.0,0.003922704102022578
20.665,-163.40767888451143,-272.9976897318162,2660.989820368251,-7.023163256701641,-12.033289599034507,28.0567722202613,0.5443253180567835,-0.2446663523802605,-0.5185268367613184,-0.6123546714883629,0.6216337579067472,-0.09313200515694098,-0.0859812174764164,[2660.94069441],[-0.17121561],[0.04485892],[0.04542575],[0.62096454],[-0.09378833],[-0.08523297],[-0.41266336],[0.17788744],[0.95801156],[nan],[nan],[nan],[-160.9512607],[-281.71842158],[2660.68986717],[-6.28731984],[-14.32949896],[27.76301619],[0.4051062],[-0.36437862],[-0.61191014],[-0.57330896],[0.62128159],[-0.09353122],[-0.08541321],[0.62128159],[-0.09353122],[-0.08541321],[925.22960625],[4000.],[3033.38596626],0.0,-0.0,0.003922704102022578
20.67,-163.4427937092463,-273.057854768798,2661.12998081406,-7.022766638729913,-12.03272519633962,28.007406496965558,0.5446731770604389,-0.24356789213705063,-0.5194176385098088,-0.6117279860491062,0.621142009929776,-0.09358530700606156,-0.08586371909773766,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-160.9826973],[-281.79006908],[2660.82868225],[-6.28678566],[-14.32923983],[27.71332955],[0.40540614],[-0.36375234],[-0.61297237],[-0.57235913],[0.62128159],[-0.09353122],[-0.08541321],[0.62128159],[-0.09353122],[-0.08541321],[924.36744595],[4000.],[3032.53024116],0.0,-0.0,0.003922704102022578
20.675,-163.47790655091325,-273.11801698380543,2661.269894437155,-7.022370029475126,-12.032160809188163,27.95804313420326,0.5450185214100645,-0.2424690812324195,-0.5203068206574387,-0.6111009477522035,0.6206505827545099,-0.09403900361747436,-0.08574486641924539,[2661.26134057],[-0.17011838],[0.04579437],[0.0452172],[0.62180423],[-0.09352522],[-0.08545237],[-0.36575349],[0.15494166],[0.88958601],[nan],[nan],[nan],[-161.01413359],[-281.86171526],[2660.96940531],[-6.28626208],[-14.32898462],[27.66366807],[0.40584648],[-0.36302528],[-0.61390229],[-0.57151138],[0.62171679],[-0.09352594],[-0.08544551],[0.62171679],[-0.09352594],[-0.08544551],[923.4967787],[4000.],[3031.50354861],0.0,-0.0,0.003922704102022578
